title,ingredients,url
Asiatisk ribbe med kålsalat,1.6 kg Naturell tynnribbe; 2.5 stk Grønn chili; 4 fedd Hvitløk; 1 stk Ingefær  (1 cm); 1 dl Ketjap manis; 1 dl Soyasaus; 1 dl Oyster sauce; 2 ss Riseddik; 1 stk Kanelstang; 3 stk Stjerneanis  (ev. nellik eller anis); 1 stk Lime; 2 ss Solsikkeolje; 3 ss Brunt sukker; 1 stk Liten kinakål; 2 stk Gulrot; 2 Stangselleri; 3 stk Vårløk; 1 stk Rød chili; 1 neve Koriander; 2 ss Sesamfrø; 2 stk Lime; 1 ss Soyasaus; 1 klype Brunt sukker; 1 klype Salt,https://www.rema.no/oppskrifter/svin/asiatisk-ribbe-med-kalsalat/
Spaghetti bolognese av ribberester,"400 gr Stekt ribbe; 100 gr Sellerirot; 1 stk Gulrot; 1 stk Løk; 2 fedd Hvitløk; 1 ts Rosmarin, tørket; 1 ts Timian, tørket; 1 boks Hakkede tomater; 2 ss Olivenolje; 1 ts Salt; 1 ts Kvernet sort pepper; 250 gr Spaghetti; 50 gr Revet parmesan til topping; 1 ss Salt, pr. liter vann til koking; 1 ss Olivenolje",https://www.rema.no/oppskrifter/pasta/spaghetti-bolognese-av-ribberester/
Omelettwrap,"2 stk Egg; 1 ss Olje til steking; 1 neve Revet ost; 1 stk Fullkorn tortillalefse; 2 ts Pesto; 1 ts Sriracha eller chilisaus, frivillig; 4 stk Baconskiver; 1 neve Ruccola; 4 skive Søtpaprika (lang rød paprika)",https://www.rema.no/oppskrifter/egg/omelettwrap/
Mac and cheese med blomkål,250 gr Makaroni; 1 stk Blomkål; 1 fedd Hvitløk; 4 dl Helmelk; 0.5 dl Pastavann; 1 ss Dijonsennep; 1 klype Malt muskatnøtt  (knivspiss); 3 ss Finhakket bladpersille; 100 gr Revet ost; 2 ss Hvetemel; 2 ss Smør; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/pasta/mac-and-cheese-med-blomkal/
"Hjemmelaget is med nugatti, krokan og toffeesaus",5 stk Eggeplommer; 1.5 dl Nugatti eller Nøttesjoko; 4 dl Kremfløte; 1 dl Sukker; 0.5 dl Vann; 200 gr Mandler; 100 gr Sukker; 2 dl Fløte; 100 gr Sukker; 100 gr Brunt sukker; 100 gr Smør; 0.3 ts Salt,https://www.rema.no/oppskrifter/dessert-og-bakst/is-og-sorbet/nutellais-med-krokan-og-toffeesaus/
Italiensk laks,500 gr Laks; 3 dl Matfløte Tine; 1 pose Tomat og chillikrydder (Hemmeligheter); 400 gr Spaghetti; 1 pose Ferdig preppa brokkolimix,https://www.rema.no/oppskrifter/fisk/italiensk-laks/
Kremet kyllingsalat i pita,480 gr Kyllingfilet; 4 stk Pitabrød; 150 gr Crème Fraîche; 2 stk Avokado; 1 pose Romanomiks,https://www.rema.no/oppskrifter/kylling-og-hons/kremet-kyllingsalat-i-pita/
Pitabrød med indisk kjøttdeig,"4 stk Pitabrød; 400 gr Kjøttdeig; 2 ss Olivenolje; 1 glass Tikka masala-saus; 1 stk Agurk; 2 dl Yoghurt Naturell; 1 klype Salt og pepper; 2 ss Mynte, hakket",https://www.rema.no/oppskrifter/kjottdeig/pitabrod-med-indisk-kjottdeig/
Kanelbolle-pinsa,1 pk Pinsa; 60 gr Smør; 4 ss Sukker; 2 ts Kanel; 1 dl Sjokopålegg,https://www.rema.no/oppskrifter/bakst/boller/kanelbolle-pinsa/
Lasagne bolognese,"400 gr Kjøttdeig; 2 ss Olivenolje; 1 glass Pastasaus; 1 dl Vann; 1 stk Løk; 1 stk Gulrot, stor; 1 stk Stangselleri, liten; 1 pk Lasagneplater; 1 boks Crème fraîche; 180 gr Mozzarella, revet; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/pasta/lasagne-bolognese/
Pannekaker med hjemmelaget plommesyltetøy,2 ss Meierismør; 4 stk Egg; 2 ss Sukker; 5 dl Melk; 3 dl Hvetemel; 1 klype Salt; 0.25 kg Plommer; 1.5 dl Sukker; 0.5 dl Vann; 1 stk Kanelstang,https://www.rema.no/oppskrifter/pannekaker/pannekaker-med-hjemmelaget-plommesyltetoy/
Grillede gulrøtter og poteter,10 stk Gulrøtter; 4 ss Olivenolje; 1 neve Timian; 1 ts Spisskummen; 3 ts Knust fennikelfrø; 1 neve Valgfrie urter; 1 stk Sitronsaft; 2 klype Salt; 2 klype Pepper; 2 fedd Hvitløk; 0.5 stk Chili; 1 neve Mynte; 1 neve Persille; 1 neve Basilikum; 1 stk Vårløk; 1 ts Dijon sennep; 3 ss Rødvinseddik; 1 dl Olivenolje; 1 ss Kapers; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/gronnsaker/grillede-gulrotter-og-poteter/
Grillet fennikel med appelsindressing,2 stk Fennikel; 1 ss Olivenolje til pensling; 2 stk Sitroner; 1 neve Sorte oliven; 1 stk Appelsin  (saften); 8 ss Olivenolje; 1 klype Salt; 1 klype Pepper,https://www.rema.no/oppskrifter/gronnsaker/grillet-fennikel-med-appelsindressing/
Hamburgerdressing med tomat,"1 ss Tomatpuré; 1 ss Ketchup; 1 dl Majones; 1 ts Tabasco; 1 ss Sitronsaft; 1 stk Tomat, i terninger; 0.5 ts Salt; 1 ts Sukker",https://www.rema.no/oppskrifter/hamburger/hamburgerdressing/
Vaffelchips Burger,1 neve Pommes frites; 0.5 dl Cheddar revet; 150 gr Kjøttdeig; 1 skive Cheddar; 1 stk Crispysalat blad; 3 skive Tomater; 1 ss Majones Til topping; 1 ss Ketchup Til topping; 4 skive Sylteagurk; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/hamburger/vaffelchips-burger/
«One pot pasta» med kjøttboller,"1 Pastasaus; 1 Kjøttboller  (eller se oppskrift under); 250 gr Fusilli pastaskruer; 1 stk Løk; 1 fedd Hvitløk; 3 ss Bladpersille, finhakket; 5 dl Grønnsakskraft; 1 Hakkede tomater; 2 ss Olivenolje; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/pasta/one-pot-pasta-med-kjottboller/
Gresk gyros med båtpoteter,500 gr Strimlet svinekjøtt; 2 ts Tørket oregano; 0.5 ts Spisskummen; 0.5 ts Paprikapulver; 1 stk Løk; 2 stk Tomater; 4 stk Salatblader; 1 klype Salt og pepper; 2 ss Olivenolje; 1 ss Tørrgjær; 2 dl Gresk yoghurt; 0.5 dl Melk; 1 klype Salt; 1 klype Sukker; 4 dl Hvetemel; 2 dl Gresk yoghurt; 2 fedd Hvitløk; 2 ss Fersk mynte; 1 ts Sitron; 1 klype Salt og pepper; 6 stk Store poteter; 1 ts Oregano; 3 ss Nøytral olje; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/svin/gresk-gyros-med-batpoteter/
Medisterkaker med tørkede frukter og rødkålsalat,"1 stk Løk; 1 ss Smør; 1 skive Loff uten skorpe; 1 dl Melk; 1 stk Egg; 1.5 ts Salt; 1 ts Kvernet sort pepper; 400 gr Svinekjøttdeig; 1 dl Hasselnøtter; 1 dl Dadler, tranebær, aprikoser eller rosiner; 1 dl Solsikkeolje; 250 gr Rødkål; 1 stk Eple; 1 stk Appelsin, saften; 3 ss Olivenolje; 0.5 ts Salt; 1 klype Kvernet sort pepper; 1 ts Sukker",https://www.rema.no/oppskrifter/julemat/medisterkaker-med-torkede-frukter-og-rodkalsalat/
Kjapp gratinert pasta,"400 gr Kjøttdeig; 2 ts Olje til steking; 250 gr Spaghetti; 0.5 glass Pastasaus; 2 ss Smør; 2 ss Hvetemel; 4 dl Melk; 1 dl Revet ost; 1 klype Muskatnøtt, revet; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/pasta/kjapp-gratinert-pasta/
Tortilla-calzone,4 stk Tortilla; 1 dl Pizzasaus; 150 gr Revet ost; 100 gr Pepperoni; 1 ts Oregano,https://www.rema.no/oppskrifter/pizza/tortilla-calzone/
Spinatpasta,300 gr Tagliatelle; 2 fedd Hvitløk; 1 pose Spinat; 1 dash Basilikum; 1 dl Fløte; 2 ss Olivenolje; 1 klype Salt og pepper; 1 ss Sitronsaft,https://www.rema.no/oppskrifter/pasta/spinatpasta/
Linsecurry med grønnsaker,"1 stk Løk; 2 ss Olje til steking; 1 stk Blomkål; 1 stk Søtpotet, stor; 1 stk Rød spisspaprika; 2 fedd Hvitløk; 1 ts Ingefær; 4 ss Karripulver; 1 boks Kokosmelk; 5 dl Grønnsaksbuljong; 1 klype Salt og pepper; 1 pk Røde linser",https://www.rema.no/oppskrifter/vegetar/linsecurry-med-gronnsaker/
Pasta med bacon og erter,1 pk Tortelloni bolognese; 1 pk Bacon; 2 dl Frosne erter; 1 ss Rød pesto; 3 dl Fløte; 1 dash Basilikum,https://www.rema.no/oppskrifter/pasta/pasta-med-bacon-og-erter/
Gyoza med smashagurk,2 pk Gyoza; 1 pose Jasmin boil-in-bag; 2 stk Agurk; 2 ss Sesamfrø; 1 fedd Hvitløk; 1 stk Rød chili; 4 ss Soyasaus; 2 ts Lime (saften); 1 ts Sesamolje,https://www.rema.no/oppskrifter/asiatisk/gyoza-med-smashagurk/
Gratinerte kjøttkaker i tomatsaus,1 pose Pannestekte kjøttkaker; 1 glass Pastasaus; 0.5 stk Blomkål; 100 gr Revet ost; 1 pose Potetmos; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/kjottdeig/gratinerte-kjottkaker-i-tomatsaus/
Pølsesnadder,1 pk Grillpølse; 1 pose Fryste byggryn med grønnsaker; 2 ss Olje til steking; 4 stk Egg; 1 ss Soyasaus; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/svin/polser/polsesnadder/
Nuggets med søtpotetmos,1 pk Kyllingnuggets eller nuggets av svin; 400 gr Søtpotet; 1 ss Smør; 1 klype Salt og pepper; 2 ss Ketchup; 0.5 dl Majones; 0.5 dl Yoghurt Naturell; 1 stk Sitron; 1 pose Middelhavssalsa,https://www.rema.no/oppskrifter/kylling-og-hons/nuggets-med-sotpotetmos/
Kyllingburger med løkringer,"4 stk Kyllingburger; 2 ss Olje til steking; 1 pk Løkringer; 4 stk Burgerbrød; 2 stk Tomater; 4 stk Salatblader; 10 skive Sylteagurk; 2 ss Ketchup; 0.5 dl Yoghurt Naturell; 1 dl Majones; 1 klype Salt og pepper; 2 ss Fersk dill, finhakket",https://www.rema.no/oppskrifter/grillmat/hamburgere-og-polser-pa-grillen/kyllingburger-med-lokringer/
Tacogryte,1 pk Kyllingkjøttdeig; 1 stk Løk; 2 ss Olje til steking; 4 ts Paprikapulver; 2 ts Spisskummen; 2 ts Oregano; 1 boks Grovhakkede tomater; 5 dl Kyllingbuljong; 1 stk Paprika; 1 boks Mais; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/tex-mex/tacogryte/
Sitron-og dillkremet laks,"4 stk Laksefilet; 1 bunt Fersk dill; 1 stk Sitron; 1 klype Salt og pepper; 3 dl Fløte; 6 stk Poteter; 300 gr Aspargesbønner, fryste",https://www.rema.no/oppskrifter/fisk/laks/sitron-og-dillkremet-laks/
Fiskeboller med makaroni i tomatsaus,1 pose Fiskeboller; 300 gr Makaroni; 1 pose Råkostsalat; 1 glass Pastasaus; 4 stk Egg; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/fiskekaker/fiskeboller-med-makaroni-i-tomatsaus/
Torsk med teriyakisaus,"4 stk Porsjonsstykker torsk; 1 pose Fryst fullkornsris og grønnsaksblanding; 2 ss Olje til steking; 1 pose Teriyaki Sauce; 1 fedd Hvitløk; 1 ts Ingefær, finrevet",https://www.rema.no/oppskrifter/fisk/torsk/torsk-med-teriyakisaus/
Urtestekte scampi i salatblad,2 pk Ferdigkokte scampi; 1 klype Salt og pepper; 3 ss Bladpersille (finhakket); 1 fedd Hvitløk; 2 ss Olje til steking; 0.5 stk Sitron; 50 gr Peanøtter; 2 stk Hjertesalat,https://www.rema.no/oppskrifter/skalldyr/scampi/urtestekte-scampi-i-salatblad/
Kylling med potetstappe og sopp,600 gr Kylling i strimler; 1 boks Soppsaus fra Stange; 1 pose Potetmos; 250 gr Sopp; 1 stk Brokkoli,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kylling-med-potetstappe-og-sopp/
Kylling med teriyaki-grønnsaker,600 gr Kylling i strimler; 1 pk Eggenudler eller brede glassnudler; 1 pk Brokkolimiks (med teriyakisaus); 55 gr Cashewnøtter; 1 boks Minimais; 2 ss Olje til steking,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kylling-med-teriyaki-gronnsaker/
Laks med sandefjordsaus,500 gr Laks; 1 pk Middagspotet; 1 beger Gulrøtter; 1 pk Sandefjordsaus,https://www.rema.no/oppskrifter/fisk/laks/laks-med-sandefjordsaus/
Japansk kyllingburger,1 pk Kyllingkjøttdeig; 1 pose Teryaki Sauce; 4 stk Grove burgerbrød; 1 neve Hodesalat; 1 boks Miniplommetomater,https://www.rema.no/oppskrifter/grillmat/hamburgere-og-polser-pa-grillen/japansk-kyllingburger/
Kylling- og søtpotetgryte,"1 pk Kyllingkjøttdeig; 1 boks Grovhakkede tomater; 2 pose Boil-in-bag basmatiris; 1 stk Søtpotet, stor; 0.5 glass Korma karrisaus",https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kylling-og-sotpotetgryte/
Pastapizza,200 gr Kokt penne pasta; 60 gr Pepperoni eller skinke; 0.33 stk Paprika; 1 dl Pizzasaus; 100 gr Revet ost; 10 stk Bambusspyd,https://www.rema.no/oppskrifter/pasta/pastapizza/
Vegetarwok,2 pose Jasmin boil-in-bag; 0.5 stk Paprika; 0.5 stk Gul paprika; 400 gr Søtpotet; 2 ss Chilisaus; 1 boks Kokosmelk; 2 ss Nøytral olje; 1 klype Salt; 1 dash Koriander,https://www.rema.no/oppskrifter/vegetar/vegetarwok-2/
"Pinsa med hvit saus, tomat og sopp",2 stk Pinsa; 1 boks Hvit pizzasaus; 1 klype Salt og pepper; 2 ss Olivenolje; 6 stk Sjampinjong; 3 stk Tomater; 200 gr Revet ost; 2 ts Oregano,https://www.rema.no/oppskrifter/italiensk/pinsa-med-hvit-saus-tomat-og-sopp/
Fiskepinnebowl,"12 stk Fiskepinner; 2 pose Jasmin boil-in-bag; 2 stk Gulrøtter; 2 dl Grønne erter; 0.5 stk Agurk; 2 ss Soyasaus; 1 ss Nøytral olje; 1 ss Rød currypasta; 0.5 stk Lime, saften",https://www.rema.no/oppskrifter/fisk/fiskepinnebowl/
Fiskepinner i pita,8 stk Fiskepinner; 4 stk Pitabrød; 1 stk Agurk; 1 klype Salt og pepper; 4 ss Majones; 1 dl Yoghurt Naturell; 1 ts Karripulver; 1 ss Sitronsaft; 1 klype Salt og pepper,https://www.rema.no/oppskrifter/fisk/fiskepinner-i-pita/
Kremet pasta med laks,"600 gr Laksefilet; 400 gr Tagliatelle; 1 dl Grønnsakskraft; 3 dl Fløte; 1 ts Sitronskall, revet; 1 stk Brokkoli; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/fisk/laks/kremet-pasta-med-laks/
Tacomuffins,5 dl Hvetemel; 2 ts Bakepulver; 1 dl Havregryn; 4 stk Egg; 4 dl Melk; 50 gr Nøytral olje; 1 stk Tomat; 1 dl Mais; 100 gr Tacokjøttdeig; 150 gr Revet ost,https://www.rema.no/oppskrifter/tex-mex/tacomuffins/
Reinsdyrtaco med bringebærsalsa,300 gr Reinskav; 2 ss Nøytral olje; 1 pose Jasmin boil-in-bag; 0.33 pose Tacokrydder; 2 dl Bringebær; 1 stk Chili; 1 dash Valgfri salat; 12 stk Tacoskjell,https://www.rema.no/oppskrifter/vilt/reinsdyr/reinsdyrtaco-med-bringebaersalsa/
Ostesnitzelburger,"4 stk Ostesnitzel; 4 stk Salatblader; 4 stk Burgerbrød; 2 stk Tomater; 1 dl Sylteagurk; 0.5 stk Løk; 8 ss Majones; 1 ss Fersk dill, hakket; 1 ts Chilisaus; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/grillmat/hamburgere-og-polser-pa-grillen/ostesnitzelburger/
Wok med asiatiske smaker,"400 gr Mørbrad av okse; 2 pose Jasmin boil-in-bag; 2 ss Nøytral olje; 1 stk Rød chili; 1 pose Ferdig preppa wokmix; 0.5 dl Peanøtter; 2 ss Fiskesaus; 1 ss Soyasaus; 3 ss Nøytral olje; 1 fedd Hvitløk; 1 ss Ingefær, revet",https://www.rema.no/oppskrifter/wok/wok-med-asiatiske-smaker/
Gyros med kylling,"400 gr Strimlet kyllingfilet; 1 ts Salt; 2 ts Oregano; 1 ts Spisskummen; 1 ts Sort pepper, malt; 2 ss Olivenolje, til steking; 2 stk Tomater; 0.5 stk Agurk; 1 stk Løk; 4 stk Salatblader; 2 ss Tørrgjær; 2.5 dl Gresk yoghurt; 1 klype Salt; 1 klype Sukker; 4 dl Hvetemel; 2 dl Gresk yoghurt; 1 fedd Hvitløk; 1 klype Salt; 1 klype Pepper; 1 ts Sitronsaft; 1 bunt Mynte",https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/gyros-med-kylling/
Kyllingsalat med fullkornspasta,"400 gr Kyllingfilet; 1 stk Laurbærblad; 250 gr Penne, fullkorn; 1 pose Salatmiks; 1 stk Persimon, alt. 2 nektariner eller 1 mango; 0.5 stk Agurk; 1 klype Salt og pepper; 2 dl Lettrømme Tine; 2 ss Rød pesto; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kyllingsalat-med-fullkornspasta/
Fargerike rundstykker,3 dl Havregryn; 25 gr Fersk gjær; 50 gr Smør; 2.5 dl Vann; 1 dl Yoghurt Naturell; 1 ts Sukker; 1 ts Salt; 5 ss Lake fra rødbeter; 1 ss Gurkemeie,https://www.rema.no/oppskrifter/bakst/fargerike-rundstykker/
Pizzasnurrer med bacon og chili,"1 stk Pizzabunner, ferdig eller egen oppskrift; 150 gr Bacon; 100 gr Revet ost; 1 boks Hvit pizzasaus; 1 stk Rød chili; 1 stk Egg, til pensling",https://www.rema.no/oppskrifter/pizza/pizzasnurrer-med-bacon-og-chili/
Pizzasnurrer med ost og skinke,"1 stk Pizzabunner, ferdig eller egen oppskrift; 1 boks Rød pizzasaus; 1 pk Kokt skinke; 100 gr Revet ost; 1 stk Egg, til pensling",https://www.rema.no/oppskrifter/pizza/pizzasnurrer-med-ost-og-skinke/
Pizzasnurrer med pesto og squash,"1 stk Pizzabunner, ferdig eller egen oppskrift; 1 glass Grønn pesto REMA 1000; 1 stk Squash; 100 gr Revet ost; 1 stk Egg, til pensling",https://www.rema.no/oppskrifter/pizza/pizzasnurrer-med-pesto-og-squash/
Havregrøt med eplekompott og mandler,4 dl Lettkokte havregryn; 8 dl Lettmelk Tine; 1 ts Salt; 6 stk Epler; 1 ts Ingefær; 2 ss Vann; 2 ss Sukker; 100 gr Mandler; 1 dash Epleskiver,https://www.rema.no/oppskrifter/frokost-og-brunch/havregrot-med-eplekompott-og-mandler/
Medisterkaker,600 gr Medisterkaker; 1 pose Ferdig preppa sous vide mandelpoteter; 500 gr Ferdig preppa kålrotstappe; 1 boks Stange julesaus,https://www.rema.no/oppskrifter/julemat/medisterkaker-2/
Juletre av lussekatter,"5 dl Melk; 150 gr Melis; 1 stk Egg; 900 gr Hvetemel; 1 pose Tørrgjær; 1 ts Kardemomme; 0.25 gr Safran (evt. gurkemeie); 200 gr Meierismør; 1 stk Egg; 1 neve Rosiner; 50 gr Perlesukker, om ønskelig",https://www.rema.no/oppskrifter/julemat/julens-desserter/juletre-av-lussekatter/
Kjøttboller med spinat-potetmos og tyttebær,600 gr Svenske Kjøttboller (Nordfjord); 1 pose Babyspinat; 1 pose Potetmos; 1 dl Tyttebærsyltetøy; 1 stk Brokkoli,https://www.rema.no/oppskrifter/kjottdeig/kjottboller-med-spinat-potetmos-og-tyttebaer/
Ovnsbakte gulrøtter med balsamico og honning,600 gr Gulrøtter; 2 ss Olivenolje; 2 ss Balsamicoeddik; 2 ss Honning; 2 fedd Hvitløk; 1 ts Timian; 1 klype Salt; 0.025 ts Pepper; 1 ss Fetaost,https://www.rema.no/oppskrifter/gronnsaker/ovnsbakte-gulrotter-med-balsamico-og-honning/
Taco med rester av julemat,"400 gr Rester av ribbe, kalkun eller pinnekjøtt; 6 stk Lefser; 1 stk Rød paprika; 2 dl Mais; 1 ts Eddik; 1 klype Salt; 2 dl Rømme; 4 ss Sweet & Sour; 0.25 stk Rødkål; 3 dl Vann; 4 ss Sukker; 0.5 dl Eddik; 1 ts Salt",https://www.rema.no/oppskrifter/tex-mex/taco-med-rester-av-julemat/
Kylling i tomatfløtesaus og pasta,"480 gr Kyllingfilet; 2 ss Olivenolje; 1 stk Løk; 2 fedd Hvitløk; 6 stk Sjampinjong, store; 4 ss Tomatpure; 3 dl Fløte; 1 klype Salt; 1 klype Pepper; 400 gr Fersk tagliatelle; 1 dash Parmesan; 1 dash Persille eller basilikum",https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kylling-i-tomatflotesaus-og-pasta/
Pinnekjøttfrikasse med erter og eple,"500 gr Dampet pinnekjøtt; 3 dl Frosne erter; 200 gr Gulrøtter; 1 stk Eple; 1 dl Vann; 1 klype Salt, etter behov; 2 ss Smør; 2 ss Hvetemel; 1 dl Pinnekjøttkraft, uten fett; 2 dl Melk; 2 dl Fløte; 1 ss Sitronsaft; 1 ts Kvernet sort pepper",https://www.rema.no/oppskrifter/lam-og-farekjott/pinnekjott/pinnekjottfrikasse-med-erter-og-eple/
Couscoussalat med paprikadressing,"3 dl Couscous; 1 ts Olivenolje; 1 stk Squash; 5 stk Sjampinjong, store; 1 stk Spisspaprika; 1 fedd Hvitløk; 3 ss Extra Virgin Olivenolje REMA 1000; 1 klype Spisskummen; 1 klype Oregano; 1 klype Salt og pepper",https://www.rema.no/oppskrifter/lunsj/salat-til-lunsj/couscoussalat-med-paprikadressing/
Klementinmarinert kålrabi i salatblad,"1 kg Kålrot; 2 l Vann, til koking; 1 klype Salt; 2 dl Klementinjuice; 2 ss Sukker; 1 klype Kvernet sort pepper; 0.5 dl Olivenolje; 2 stk Hjertebladsalat; 0.5 dl Sesam-, gresskar eller solsikkefrø; 200 gr Kremost; 0.25 beger Lettrømme Tine; 1 ts Chilipulver; 2 ts Sitronsaft",https://www.rema.no/oppskrifter/julemat/klementinmarinert-kalrabi-i-salatblad/
Wok med kjøttdeig og peanøttsaus,"400 gr Kjøttdeig, valgfri; 2 ss Nøytral olje; 3 ss Peanøttsmør; 400 ml Kokosmelk; 2 ss Rød currypasta; 1 pose Wok miks; 1 pose Fullkornsnudler",https://www.rema.no/oppskrifter/wok/wok-med-kjottdeig-og-peanottsaus/
Brookies,"120 gr Smør; 2 dl Valnøtter; 100 gr Sukker; 100 gr Brunt sukker; 40 gr Bakekakao; 1 klype Salt; 2 stk Egg; 65 gr Hvetemel; 120 gr Smør, romtemperert; 100 gr Sukker; 50 gr Brunt sukker; 1 stk Egg; 1 ts Bakepulver; 160 gr Hvetemel; 100 gr Kokesjokolade",https://www.rema.no/oppskrifter/dessert-og-bakst/brookies/
Lun rosenkålsalat med valnøtter,"1 kg Rosenkål; 2 l Vann, til koking av rosenkål; 1 klype Salt; 200 gr Druer, uten stein; 150 gr Valnøttkjerner REMA 1000; 2 ss Olivenolje; 2 dl Kremfløte; 2 ss Sitronsaft; 1 ss Sukker; 0.5 ts Salt; 1 klype Kvernet sort pepper; 2 ss Olivenolje",https://www.rema.no/oppskrifter/gronnsaker/lun-rosenkalsalat-med-valnotter/
Rislapper med rørte bringebær,"7.5 dl Risengrynsgrøt ferdig kokt; 2 stk Egg; 100 gr Sukker; 1.5 dl Hvetemel; 50 gr Smør; 50 gr Smør, til steking; 250 gr Bringebær; 50 gr Sukker",https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/rislapper-med-rorte-bringebaer/
Laksewok med ris og brokkoli,500 gr Laksefilet; 2 pose Jasmin boil-in-bag; 2 ss Olje til steking; 1 pose Woksaus Pang Gang; 1 pose Brokkolitopper,https://www.rema.no/oppskrifter/wok/laksewok-med-ris-og-brokkoli/
Juletrebrød,"2 stk Pizzadeig; 1 glass Pesto; 50 gr Revet ost; 1 stk Egg, til pensling",https://www.rema.no/oppskrifter/julemat/juletrebrod/
Brødpudding med julekake og julens kryddersaus,"250 gr Julekake; 1 stk Appelsin, saften og finrevet skall; 0.5 dl Rosiner; 0.5 dl Tranebær, tørkede; 3 dl Melk; 0.5 ss Vaniljesukker; 50 gr Sukker; 3 stk Egg; 1 ts Kanel, malt; 1 ts Kardemomme, malt; 0.5 ts Nellik, malt; 2 dl Melk; 2 dl Fløte; 60 gr Sukker; 3 stk Eggeplommer; 3 ss Melk; 0.5 ss Maizena",https://www.rema.no/oppskrifter/dessert-og-bakst/pudding-og-gele/brodpudding-med-julekake-og-julens-kryddersaus/
Julens fylte grønnsaker med dadler,"100 gr Vesterhavsost, finrevet; 1 stk Løk; 4 fedd Hvitløk; 4 stk Gønnsakskjøtt, (fra de uthulete grønnsakene); 3 ss Olivenolje; 1 ss Timian; 2 dl Hakkede tomater, Grove; 4 dl Ris, kokt; 1 ts Salt; 1 ts Pepper, kvernet; 1 dl Dadler, uten sten; 1 dl Mandler",https://www.rema.no/oppskrifter/gronnsaker/julens-fylte-gronnsaker-med-dadler/
Kylling med soyasaus og honning,3 fedd Hvitløk; 1 ts Ingefær; 4 ss Honning; 0.5 dl Vann; 3 ss Soyasaus; 2 ts Riseddik; 1 ss Olje til steking; 4 stk Kyllinglår; 1 stk Brokkoli; 2 pose Jasmin boil-in-bag,https://www.rema.no/oppskrifter/kylling-og-hons/kyllingfilet/kylling-med-soyasaus-og-honning/
Gresskarboller med pizzafyll,"1 pose Mozzarella Revet; 1 pk Kokt skinke, finhakket; 130 gr Pepperoni, finhakket; 7 stk Sorte oliven, finhakket; 1 stk Pizzadeig; 1 stk Egg, til pensling; 1 glass Pizzasaus",https://www.rema.no/oppskrifter/gronnsaker/gresskarboller-med-pizzafyll/
Hamburgerdressing med sylteagurk,"10 skive Sylteagurk; 2 ss Ketchup; 0.5 dl Yoghurt Naturell; 1 dl Majones; 1 klype Salt og pepper; 3 ss Fersk dill, finhakket",https://www.rema.no/oppskrifter/saus-dressing-og-dipp/dressing/hamburgerdressing-med-sylteagurk/
S’mores i form med bær og sjokolade,100 gr Lys kokesjokolade; 150 gr Bringebær; 25 stk Marshmallows; 16 stk Mariekjeks,https://www.rema.no/oppskrifter/dessert-og-bakst/frukt-og-baer/smores-i-form-med-baer-og-sjokolade/
Enkel banansplitt,1 dash Tress-is eller annen is; 4 stk Banan; 1 dash Krem på boks; 1 dash Sjokoladesaus; 1 dash Strøssel; 1 dash Bringebær,https://www.rema.no/oppskrifter/frukt/banan/enkel-banansplitt/
Sushivaffel,90 gr Sushiris; 100 gr Fiskeriet Laks Lion; 0.5 stk Avokado; 0.3 stk Agurk; 1 ss Majones; 1 ss Sriracha eller chilisaus; 0.5 ss Sesamfrø til topping; 1 stk Lime (valgfritt),https://www.rema.no/oppskrifter/fisk/laks/sushivaffel/
